Future ask prices and ask volumes , bid prices and bid volumes, ETF ask prices and ask volumes , bid prices and bid volumes
113500,113600,113700,114000,114100,1770,3770,11000,1000,1000,113300,113100,112800,112700,79600,11000,2000,1000,1000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113500,113600,113700,114000,114100,1770,3770,11000,1000,1000,113300,113100,112800,112700,79600,11000,2000,1000,1000,2000,0,0,0,0,0,0,0,0,0,0,113300,0,0,0,0,19,0,0,0,0
113800,113900,114000,114100,114200,1000,11000,1000,1000,1000,113600,113500,113400,113300,113200,13000,10000,12650,18650,4000,114000,0,0,0,0,10000,0,0,0,0,113300,112800,0,0,0,19,10000,0,0,0
113900,114000,114100,114200,114300,320,9000,9000,1000,1000,113800,113700,113600,113500,113400,1000,12000,11660,17000,15650,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
113900,114000,114100,114200,114300,320,9000,9000,1000,1000,113800,113700,113600,113500,113400,2000,13780,14660,17000,15650,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
114000,114100,114200,114300,114400,2000,9000,9000,3000,2000,113800,113700,113600,113500,113400,12000,13760,12660,16000,17650,114600,0,0,0,0,10000,0,0,0,0,113400,113300,0,0,0,10000,19,0,0,0
113900,114000,114100,114200,114300,12000,11750,12000,9000,4000,113700,113600,113500,113400,113300,12000,11660,12000,16650,7650,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
113900,114000,114100,114200,114300,2000,11750,12000,11000,4000,113700,113600,113500,113400,113300,12000,11660,12000,16650,7650,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
114000,114100,114200,114300,114400,4750,14000,11000,4000,2000,113700,113600,113500,113400,113300,14770,13660,13000,19650,7650,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
114100,114200,114300,114400,114500,9000,12000,2000,2000,1000,113900,113800,113700,113600,113500,10000,10000,11770,19660,13000,114400,0,0,0,0,10000,0,0,0,0,113300,113200,0,0,0,19,10000,0,0,0
114100,114200,114300,114400,114500,1000,9000,2000,2000,1000,113900,113800,113700,113600,113500,12000,12760,14770,18660,13000,114500,114600,0,0,0,9,10000,0,0,0,113400,113300,0,0,0,10000,19,0,0,0
114100,114200,114300,114400,114500,1000,9000,1000,2000,1000,113900,113800,113700,113600,113500,12000,11760,14770,18660,13000,114500,114600,0,0,0,9,10000,0,0,0,113400,113300,0,0,0,10000,19,0,0,0
114200,114300,114400,114500,114600,1000,6740,5000,1000,4000,114000,113900,113800,113700,113600,13000,13610,18610,11770,14660,114500,114600,0,0,0,9,10000,0,0,0,113400,113300,0,0,0,10000,19,0,0,0
114500,114600,114700,114800,114900,11000,11750,12000,4000,4000,114300,114200,114100,114000,113900,13000,13620,13000,14740,15610,114500,115000,0,0,0,9,10000,0,0,0,113800,113300,0,0,0,10000,19,0,0,0
114800,114900,115000,115100,115200,1000,12760,5000,5000,4000,114600,114500,114400,114300,114200,13770,12630,16760,16760,14000,114500,115000,0,0,0,9,10000,0,0,0,113800,113300,0,0,0,10000,19,0,0,0
114900,115000,115100,115200,115300,2000,9000,5000,4000,5000,114700,114600,114500,114400,114300,13000,12770,20630,13760,14760,114200,114500,115300,0,0,43,9,10000,0,0,114100,113300,0,0,0,10000,19,0,0,0
114800,114900,115000,115100,115200,1000,11770,10000,5000,4000,114600,114500,114400,114300,114200,12000,14630,12760,14760,14000,114200,114500,115300,0,0,43,9,10000,0,0,114100,113300,0,0,0,10000,19,0,0,0
114900,115000,115100,115200,115300,1000,10790,14000,2000,4000,114700,114600,114500,114400,114300,4000,12780,18630,13760,14760,114500,114600,115500,0,0,9,96,10000,0,0,114300,113300,0,0,0,9957,19,0,0,0
114900,115000,115100,115200,115300,2000,10790,13000,4000,4000,114700,114600,114500,114400,114300,12000,11780,17630,13760,14760,114600,115400,0,0,0,72,10000,0,0,0,114200,113300,0,0,0,10000,19,0,0,0
114900,115000,115100,115200,115300,10780,10780,10000,15000,4000,114700,114600,114500,114400,114300,2000,11780,17630,13760,14760,114600,115400,0,0,0,72,10000,0,0,0,114200,113300,0,0,0,10000,19,0,0,0
115100,115200,115300,115400,115500,10000,11000,4000,4000,5000,114900,114800,114700,114600,114500,3000,10870,11870,17780,14630,114600,115400,0,0,0,72,10000,0,0,0,114200,113300,0,0,0,10000,19,0,0,0
115000,115100,115200,115300,115400,10780,10000,12000,4000,4000,114800,114700,114600,114500,114400,10000,11870,11780,15630,13760,114600,115600,0,0,0,72,10000,0,0,0,114400,113300,0,0,0,10000,19,0,0,0
115200,115300,115400,115500,115600,12780,15780,3000,4000,4000,115000,114900,114800,114700,114600,9000,11870,13660,18870,13780,114600,115500,0,0,0,72,10000,0,0,0,114300,113300,111900,0,0,10000,19,22,0,0
115400,115500,115600,115700,115800,10780,8780,3000,4000,4000,115200,115100,115000,114900,114800,1000,11870,10790,18870,16660,115900,0,0,0,0,10000,0,0,0,0,114700,113300,111900,0,0,9928,19,22,0,0
115300,115400,115500,115600,115700,9340,9780,4780,3000,4000,115100,115000,114900,114800,114700,12000,13780,13870,15660,14870,115900,0,0,0,0,10000,0,0,0,0,114700,113300,111900,0,0,9929,19,22,0,0
115300,115400,115500,115600,115700,15130,9780,4780,3000,4000,115100,115000,114900,114800,114700,1000,13000,14870,15660,14870,115900,0,0,0,0,10000,0,0,0,0,114700,113300,111900,0,0,9916,19,22,0,0
115400,115500,115600,115700,115800,9780,12780,3000,1000,2000,115200,115100,115000,114900,114800,5000,11790,12790,14870,15660,115900,0,0,0,0,10000,0,0,0,0,114700,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,1000,10000,11780,12780,3000,115100,115000,114900,114800,114700,13000,11000,11870,15660,6870,115200,115900,0,0,0,73,10000,0,0,0,114700,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,1000,9000,11780,14780,3000,115100,115000,114900,114800,114700,2000,12000,12870,15660,6870,115200,115800,0,0,0,73,10000,0,0,0,114600,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,1010,9000,11780,14780,3000,115100,115000,114900,114800,114700,2000,12000,12870,15660,6870,115200,115800,0,0,0,73,10000,0,0,0,114600,113300,111900,0,0,10000,19,22,0,0
115400,115500,115600,115700,115800,11000,9780,6000,3000,4000,115200,115100,115000,114900,114800,1000,6620,14000,17870,15660,115200,115800,0,0,0,73,10000,0,0,0,114600,113300,111900,0,0,9939,19,22,0,0
115300,115400,115500,115600,115700,2740,12750,12780,3000,4000,115200,115100,115000,114900,114800,2000,2000,11000,14870,15660,115200,115900,117900,0,0,73,10000,20,0,0,114700,113300,111900,0,0,10000,19,22,0,0
115400,115500,115600,115700,115800,8000,13780,12000,3000,3010,115300,115200,115100,115000,114900,2000,12740,13740,17000,14870,115200,116000,117900,0,0,73,10000,20,0,0,114800,113300,111900,0,0,10000,19,22,0,0
115400,115500,115600,115700,115800,14740,16780,11000,3000,4010,115100,115000,114900,114800,114700,14000,12000,14870,14660,6870,115200,116000,117900,0,0,73,10000,20,0,0,114800,113300,111900,0,0,10000,19,22,0,0
115300,115400,115500,115600,115700,13740,15740,16780,11000,3000,115100,115000,114900,114800,114700,2000,11000,11870,14660,6870,115200,115800,117900,0,0,73,10000,20,0,0,114600,113300,111900,0,0,10000,19,22,0,0
115100,115200,115300,115400,115500,12000,11750,15740,14740,12780,115000,114900,114800,114700,114600,2000,1000,11660,5870,5780,115200,115800,117900,0,0,73,10000,20,0,0,114600,113300,111900,0,0,10000,19,22,0,0
115000,115100,115200,115300,115400,14740,18750,13750,12740,4740,114800,114700,114600,114500,114400,1000,6610,11780,10630,6760,115200,115400,116800,117900,0,73,10000,12,20,0,114200,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,14750,12740,12740,4780,4000,114900,114800,114700,114600,114500,12760,13620,17000,15780,7630,115200,115600,116800,117900,0,73,10000,12,20,0,114400,113300,111900,0,0,10000,19,22,0,0
115300,115400,115500,115600,115700,9770,11740,4780,4000,3000,115100,115000,114900,114800,114700,2000,4770,12760,17620,14000,115200,115600,116800,117900,0,73,10000,12,20,0,114400,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,5760,16770,10740,4780,4000,115000,114900,114800,114700,114600,1000,12760,14620,17000,15780,115200,115800,116800,117900,0,73,10000,12,20,0,114600,113300,111900,0,0,10000,19,22,0,0
115200,115300,115400,115500,115600,9000,13770,13740,4780,4000,115000,114900,114800,114700,114600,12000,12760,14620,14000,14790,115200,115800,116800,117900,0,73,10000,12,20,0,114700,114600,113300,111900,0,6,10000,19,22,0
115200,115300,115400,115500,115600,9000,16770,12740,4780,4000,115000,114900,114800,114700,114600,10000,13760,14620,17000,14790,115200,115700,116800,117900,0,61,10000,12,20,0,114700,114500,113300,111900,0,6,10000,19,22,0
115200,115300,115400,115500,115600,10000,12770,10740,4780,4000,115000,114900,114800,114700,114600,12000,12000,14620,17000,14790,115200,115600,116800,117900,0,58,10000,12,20,0,114700,114400,113300,111900,0,6,10000,19,22,0
115300,115400,115500,115600,115700,11770,11740,4780,4000,3000,115100,115000,114900,114800,114700,3000,14000,13000,19620,14000,115200,115600,116800,117900,0,58,10000,12,20,0,114700,114400,113300,111900,0,6,10000,19,22,0
115100,115200,115300,115400,115500,8000,11780,14780,12740,4780,114900,114800,114700,114600,114500,13780,14620,14000,14790,6630,115200,115800,116800,117900,0,53,10000,12,20,0,114700,114600,113300,111900,0,6,10000,19,22,0
115200,115300,115400,115500,115600,9000,12780,13740,12780,4000,115000,114900,114800,114700,114600,12000,13780,16620,14000,14790,115200,115700,116800,117900,0,53,10000,12,20,0,114700,114500,113300,111900,0,6,10000,19,22,0
115100,115200,115300,115400,115500,1000,10000,14780,12740,12780,114900,114800,114700,114600,114500,13000,12000,13000,14790,6630,115200,115700,116800,117900,0,53,10000,12,20,0,114700,114500,113300,111900,0,6,10000,19,22,0
115100,115200,115300,115400,115500,8000,14800,14780,12740,12780,115000,114900,114800,114700,114600,390,13800,12000,16000,14790,115200,115600,116800,117900,0,53,10000,12,20,0,114700,114400,113300,111900,0,6,10000,19,22,0
115100,115200,115300,115400,115500,8000,14800,14780,12740,12780,115000,114900,114800,114700,114600,390,13000,13000,17000,14790,115200,115700,116800,117900,0,53,10000,12,20,0,114500,113300,111900,0,0,9900,19,22,0,0
115300,115400,115500,115600,115700,12780,13740,12780,4000,3100,115000,114900,114800,114700,114600,16070,14000,15000,17000,14790,115200,115700,116800,117900,0,53,10000,12,20,0,114500,113300,111900,0,0,9900,19,22,0,0
115400,115500,115600,115700,115800,9820,16780,4000,3100,3010,115200,115100,115000,114900,114800,1000,14820,15070,18000,14000,115200,115900,116800,117900,0,53,10000,12,20,0,114700,114000,113300,111900,0,10000,93,19,22,0
115400,115500,115600,115700,115800,10000,13780,4000,3100,3010,115200,115100,115000,114900,114800,1000,14820,15070,18000,14000,115200,115900,116800,117900,0,53,10000,12,20,0,114700,114000,113300,111900,0,10000,93,19,22,0
115400,115500,115600,115700,115800,10000,11780,2000,3100,3010,115200,115100,115000,114900,114800,13000,13820,15070,19000,14000,115200,115900,116800,117900,0,53,10000,12,20,0,114700,114000,113300,111900,0,10003,93,19,22,0
115400,115500,115600,115700,115800,10000,9780,10000,3100,3010,115200,115100,115000,114900,114800,6000,13820,20070,16000,14000,115200,115900,116800,117900,0,53,10000,12,20,0,114700,114000,113300,111900,0,10003,93,19,22,0
115300,115400,115500,115600,115700,11830,11830,12780,12000,3100,115100,115000,114900,114800,114700,6000,13260,16000,14000,13000,115800,116800,117900,0,0,10000,12,20,0,0,114600,114000,113300,111900,0,10000,93,19,22,0
